devAddr,deduplicationId,time,deviceInfo.deviceClassEnabled,deviceInfo.tenantName,deviceInfo.deviceName,deviceInfo.devEui,deviceInfo.tags.Description,deviceInfo.tags.Address,data,fPort,confirmed,adr,dr,batteryLevel,margin,co2_decoded,temperature_decoded,humidity_decoded,latitude,longitude,description
01f5c530,227d9602-b6bd-492b-a211-64a7cd6fd3b8,2024-11-19T12:53:44.416+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3FAQZzZBwDZ9EABGhq,85,FALSE,TRUE,5,,,,,106.0,-17.3844962748556,-66.1353062672603,
0135f92a,88b53b60-8917-495d-8b6d-cf9ddbc1baf9,2024-11-19T12:56:29.425+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3SAQZzWh0DZ/oABGhc,85,FALSE,TRUE,5,,,,,92.0,-17.405980857442945,-66.17001121710645,
019a6028,4c828dc0-befc-48d3-82f3-6d353b350dd5,2024-11-19T13:00:22.712+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2DAQZzWB0DZ8cABGhy,85,FALSE,TRUE,5,,,,,114.0,-17.39376724156353,-66.15695114772511,
0135f92a,c584adb7-c047-4d54-a30a-92b6becb6ac8,2024-11-19T13:06:31.295+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3IAQZzWh0DZ+4ABGhd,85,FALSE,TRUE,5,,,,,93.0,-17.405980857442945,-66.17001121710645,
01f5c530,f0aecde7-6f4e-4cda-912f-b1356f6307ab,2024-11-19T13:08:46.198+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3VAQZzYxwDZ9sABGhl,85,FALSE,TRUE,5,,,,,101.0,-17.3844962748556,-66.1353062672603,
009ad009,65274b9f-a3f5-48af-9273-c863db512a08,2024-11-19T13:10:35.851+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX3aAQZzOR0DZ+oABGhf,85,FALSE,TRUE,5,,,,,95.0,-17.37644968114509,-66.14582576924013,
0135f92a,fec6a145-fba3-43f7-934b-44165e6c46be,2024-11-19T13:16:33.154+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2/AQZzWR0DZ+YABGhg,85,FALSE,TRUE,5,,,,,96.0,-17.405980857442945,-66.17001121710645,
01f5c530,72133ed2-ffc0-41f1-a963-3adb7bf2b408,2024-11-19T13:23:48.003+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3AAQZzYxwDZ+AABGhj,85,FALSE,TRUE,5,,,,,99.0,-17.3844962748556,-66.1353062672603,
0135f92a,6a5ef8d9-643e-4ed6-9b45-161f7baa3951,2024-11-19T13:26:35.001+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3GAQZzWB0DZ+sABGhi,85,FALSE,TRUE,5,,,,,98.0,-17.405980857442945,-66.17001121710645,
019a6028,2afb8a48-7944-41fb-b8d9-9b5e39632c54,2024-11-19T13:30:26.317+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX12AQZzVR0DZ9UABGhl,85,FALSE,TRUE,5,,,,,101.0,-17.39376724156353,-66.15695114772511,
01f5c530,d4dd37a3-a95f-4072-8073-f043b978eae4,2024-11-19T13:38:49.836+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3EAQZzYhwDZ+wABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.3844962748556,-66.1353062672603,
0135f92a,b7352cad-dc31-4314-a3b5-9fc0a4e27cd7,2024-11-19T13:46:38.748+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3UAQZzVx0DZ/IABGhc,85,FALSE,TRUE,5,,,,,92.0,-17.405980857442945,-66.17001121710645,
01f5c530,1114d53b-c12d-4ebf-8cda-99baf739a11a,2024-11-19T13:53:51.625+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX22AQZzYBwDZ+QABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.3844962748556,-66.1353062672603,
009ad009,ae3a2355-dc23-4871-bd7d-5c4887d435c8,2024-11-19T13:55:41.188+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX3AAQZzNh0DZ/EABGha,85,FALSE,TRUE,5,,,,,90.0,-17.37644968114509,-66.14582576924013,
0135f92a,fd226f1a-b343-4d6e-915f-5ca8ffceb9b5,2024-11-19T13:56:40.618+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3UAQZzVR0DZ/kABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.405980857442945,-66.17001121710645,
019a6028,5c2b7e3d-b2d5-4cd1-97e5-6f7db7e256a3,2024-11-19T14:00:29.903+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2PAQZzUh0DZ+UABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.39376724156353,-66.15695114772511,
0135f92a,06c189c6-74bb-4356-92dd-7e950c554793,2024-11-19T14:06:42.473+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3FAQZzVR0DZ/oABGhX,85,FALSE,TRUE,5,,,,,87.0,-17.405980857442945,-66.17001121710645,
01f5c530,608f9d8f-91f4-4934-895b-c09cd0895a7a,2024-11-19T14:08:53.429+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3aAQZzYBwDZ9sABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.3844962748556,-66.1353062672603,
009ad009,7fee690d-e92b-472f-a67d-d36fff5ef804,2024-11-19T14:10:42.966+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX26AQZzNR0DZ/cABGhU,85,FALSE,TRUE,5,,,,,84.0,-17.37644968114509,-66.14582576924013,
019a6028,f4987617-6c77-49f2-af53-7773216a6c91,2024-11-19T14:15:31.679+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2PAQZzUR0DZ+4ABGhY,85,FALSE,TRUE,5,,,,,88.0,-17.39376724156353,-66.15695114772511,
0135f92a,a08df229-8fc9-493c-81dc-c7e1b35b4aec,2024-11-19T14:16:44.365+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3HAQZzVR0DZ+4ABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.405980857442945,-66.17001121710645,
01f5c530,1077b5c8-4d62-4f54-810f-f6741d8cef4f,2024-11-19T14:23:55.254+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX22AQZzXhwDZ9IABGhe,85,FALSE,TRUE,5,,,,,94.0,-17.3844962748556,-66.1353062672603,
0135f92a,a288058b-fce3-4909-be97-3004e5e3e3bb,2024-11-19T14:26:46.242+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3HAQZzUx0DZ/QABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.405980857442945,-66.17001121710645,
019a6028,8aa9a576-c7a9-4064-a70a-847653af4a6b,2024-11-19T14:30:33.495+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2cAQZzTx0DZ+YABGhc,85,FALSE,TRUE,5,,,,,92.0,-17.39376724156353,-66.15695114772511,
0135f92a,fd91a31c-6f0c-4220-bfc6-fbb89193e13c,2024-11-19T14:36:48.084+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2yAQZzUR0DZ/kABGhW,85,FALSE,TRUE,5,,,,,86.0,-17.405980857442945,-66.17001121710645,
01f5c530,6c88a0c4-f845-4214-88fe-390621d8c4b3,2024-11-19T14:38:57.042+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX23AQZzXRwDZ9UABGhe,85,FALSE,TRUE,5,,,,,94.0,-17.3844962748556,-66.1353062672603,
019a6028,16044955-1eb3-4e0e-88ae-be30c0418547,2024-11-19T14:45:35.292+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2EAQZzTB0DZ+UABGhc,85,FALSE,TRUE,5,,,,,92.0,-17.39376724156353,-66.15695114772511,
01f5c530,e50eb0d8-446f-41c7-a9b0-3e37e8e5f7b9,2024-11-19T14:53:58.847+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX25AQZzWxwDZ9wABGhc,85,FALSE,TRUE,5,,,,,92.0,-17.3844962748556,-66.1353062672603,
009ad009,c3b71045-d2c6-4af2-b611-93dcf9deeb7b,2024-11-19T14:55:48.371+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX2zAQZzLx0DZ/wABGhS,85,FALSE,TRUE,5,,,,,82.0,-17.37644968114509,-66.14582576924013,
0135f92a,0ab91d50-a708-498b-99c8-0f17a4395218,2024-11-19T14:56:51.801+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX24AQZzTh0DZwgBBGhP,85,FALSE,TRUE,5,,,,,79.0,-17.405980857442945,-66.17001121710645,
0135f92a,769b9835-95fb-4b07-9dee-8ff75e1ddc49,2024-11-19T15:06:53.655+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2+AQZzTR0DZwABBGhQ,85,FALSE,TRUE,5,,,,,80.0,-17.405980857442945,-66.17001121710645,
01f5c530,9d75c3f4-86bb-44ba-80a7-03f415b2d18a,2024-11-19T15:09:00.681+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX24AQZzWRwDZ90ABGhY,85,FALSE,TRUE,5,,,,,88.0,-17.3844962748556,-66.1353062672603,
009ad009,c58aa624-9279-4e2b-af04-1bf27acef5f3,2024-11-19T15:10:50.153+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX2wAQZzLR0DZ/oABGhQ,85,FALSE,TRUE,5,,,,,80.0,-17.37644968114509,-66.14582576924013,
019a6028,aadd0e98-067b-4b16-9f68-7e063b31e863,2024-11-19T15:15:38.862+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX18AQZzSR0DZ+wABGhX,85,FALSE,TRUE,5,,,,,87.0,-17.39376724156353,-66.15695114772511,
0135f92a,e82e29c6-47b9-41bf-8848-c64616b6bdc0,2024-11-19T15:16:55.541+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3AAQZzTB0DZ/8ABGhS,85,FALSE,TRUE,5,,,,,82.0,-17.405980857442945,-66.17001121710645,
01f5c530,cb4527ef-a11f-4f08-98e8-e60c85f9eaa5,2024-11-19T15:24:02.517+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX24AQZzWBwDZ90ABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.3844962748556,-66.1353062672603,
009ad009,f590aa52-9dd7-4581-b1ae-dd2563c39ef5,2024-11-19T15:25:51.939+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX27AQZzLR0DZ/UABGhS,85,FALSE,TRUE,5,,,,,82.0,-17.37644968114509,-66.14582576924013,
0135f92a,7f5dc3aa-d337-434e-bd11-8e48d2b7208b,2024-11-19T15:26:57.392+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX27AQZzSx0DZ/MABGhU,85,FALSE,TRUE,5,,,,,84.0,-17.405980857442945,-66.17001121710645,
019a6028,a4f7d3ac-eded-4b46-a348-52abf553139b,2024-11-19T15:30:42.856+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2EAQZzSB0DZ+YABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.39376724156353,-66.15695114772511,
0135f92a,bc216c03-aefd-4f6f-8b11-d3d0ee6f824e,2024-11-19T15:36:59.287+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2xAQZzSx0DZ+0ABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.405980857442945,-66.17001121710645,
01f5c530,1c550c98-bb4e-4523-bee2-151274ae60b9,2024-11-19T15:39:04.302+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX24AQZzVxwDZ9kABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.3844962748556,-66.1353062672603,
009ad009,5984ccf7-20a1-4d61-bda6-831e42d119eb,2024-11-19T15:40:53.763+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX3CAQZzKx0DZ+0ABGhV,85,FALSE,TRUE,5,,,,,85.0,-17.37644968114509,-66.14582576924013,
019a6028,a417c2a0-c63f-4d5e-a2cc-397f23952543,2024-11-19T15:45:42.455+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2JAQZzRh0DZ+AABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.39376724156353,-66.15695114772511,
0135f92a,5cbda399-cd98-4aad-b9ed-00884dd92f4b,2024-11-19T15:47:01.147+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX26AQZzSR0DZ+oABGha,85,FALSE,TRUE,5,,,,,90.0,-17.405980857442945,-66.17001121710645,
01f5c530,a3084062-c396-43aa-baff-f668b501d4f0,2024-11-19T15:54:06.104+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX2zAQZzVhwDZ84ABGhe,85,FALSE,TRUE,5,,,,,94.0,-17.3844962748556,-66.1353062672603,
009ad009,3b0be814-5dac-4b66-852d-afcfb90cefa2,2024-11-19T15:55:55.534+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX2+AQZzKh0DZ+oABGhX,85,FALSE,TRUE,5,,,,,87.0,-17.37644968114509,-66.14582576924013,
0135f92a,3379ad14-ac67-4120-bb4f-673fd965ad9a,2024-11-19T15:57:02.994+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3CAQZzSR0DZ+kABGha,85,FALSE,TRUE,5,,,,,90.0,-17.405980857442945,-66.17001121710645,
0135f92a,5474c603-cbf0-46bf-8880-cf55de1671d9,2024-11-19T16:07:04.863+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX26AQZzSR0DZ+gABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.405980857442945,-66.17001121710645,
01f5c530,d2b428ab-b4ed-4373-b28b-47a36e046cea,2024-11-19T16:09:07.931+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3BAQZzVRwDZ9EABGhg,85,FALSE,TRUE,5,,,,,96.0,-17.3844962748556,-66.1353062672603,
009ad009,06e33ec3-8b55-44d3-a8da-937c74af0491,2024-11-19T16:10:57.317+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX3QAQZzKB0DZ+IABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.37644968114509,-66.14582576924013,
019a6028,be5a691c-ee19-42b4-b94b-7720e98ed678,2024-11-19T16:15:46.061+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX10AQZzRB0DZ9wABGhe,85,FALSE,TRUE,5,,,,,94.0,-17.39376724156353,-66.15695114772511,
0135f92a,82b47791-1ccd-4289-870a-c1c8aebdc849,2024-11-19T16:17:08.916+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3MAQZzRx0DZ+oABGha,85,FALSE,TRUE,5,,,,,90.0,-17.405980857442945,-66.17001121710645,
01f5c530,319ec5ef-7e12-4c53-8298-e036a661d90b,2024-11-19T16:24:09.754+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX2zAQZzUxwDZ9AABGhh,85,FALSE,TRUE,5,,,,,97.0,-17.3844962748556,-66.1353062672603,
009ad009,cf799004-b835-4cea-b10f-fe516910a0ed,2024-11-19T16:25:59.104+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX20AQZzJh0DZ+oABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.37644968114509,-66.14582576924013,
0135f92a,8f7108bd-efe1-408d-b43e-85bef1a4f1a5,2024-11-19T16:27:08.569+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX25AQZzRh0DZ+0ABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.405980857442945,-66.17001121710645,
0135f92a,c5d83d24-100f-49ff-8952-974b8d1cea98,2024-11-19T16:37:10.426+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX29AQZzRB0DZ+8ABGhY,85,FALSE,TRUE,5,,,,,88.0,-17.405980857442945,-66.17001121710645,
01f5c530,ba327f74-0ed4-4aec-9319-ab533a6e2b58,2024-11-19T16:39:11.543+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3DAQZzURwDZ9cABGhd,85,FALSE,TRUE,5,,,,,93.0,-17.3844962748556,-66.1353062672603,
019a6028,f42915fb-23dd-4b06-9782-8f84d2db95b5,2024-11-19T16:45:49.656+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2AAQZzQB0DZ+AABGha,85,FALSE,TRUE,5,,,,,90.0,-17.39376724156353,-66.15695114772511,
0135f92a,4af2edce-1e96-46d3-971e-8bcd3716cf53,2024-11-19T16:47:12.311+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3EAQZzQx0DZ/QABGhW,85,FALSE,TRUE,5,,,,,86.0,-17.405980857442945,-66.17001121710645,
01f5c530,78b2e5c8-fa2c-49fe-82be-a8a45cdec1e6,2024-11-19T16:54:13.369+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX2kAQZzTxwDZ+QABGhX,85,FALSE,TRUE,5,,,,,87.0,-17.3844962748556,-66.1353062672603,
009ad009,fa1488e8-20bf-4906-a948-76bf3d0afc93,2024-11-19T16:56:02.728+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX2uAQZzIh0DZ/8ABGhO,85,FALSE,TRUE,5,,,,,78.0,-17.37644968114509,-66.14582576924013,
0135f92a,3a2e94fc-4f67-4228-8c2b-6e391345f1e0,2024-11-19T16:57:14.190+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3EAQZzQx0DZ/cABGhU,85,FALSE,TRUE,5,,,,,84.0,-17.405980857442945,-66.17001121710645,
019a6028,9c8e1497-f618-48ec-9af2-7438946af7b8,2024-11-19T17:00:51.482+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX12AQZzPh0DZ+cABGhW,85,FALSE,TRUE,5,,,,,86.0,-17.39376724156353,-66.15695114772511,
0135f92a,0e80909b-a631-455a-bdcd-8401622691cf,2024-11-19T17:07:16.069+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3BAQZzQR0DZ/8ABGhR,85,FALSE,TRUE,5,,,,,81.0,-17.405980857442945,-66.17001121710645,
01f5c530,0735f088-37b9-4a82-8e55-00e9f7cc7517,2024-11-19T17:09:15.154+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX20AQZzTRwDZ+8ABGhS,85,FALSE,TRUE,5,,,,,82.0,-17.3844962748556,-66.1353062672603,
009ad009,0cda1ea7-6393-4d74-9909-12a54a5b34de,2024-11-19T17:11:04.500+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX2wAQZzIB0DZwYBBGhN,85,FALSE,TRUE,5,,,,,77.0,-17.37644968114509,-66.14582576924013,
019a6028,457bed5b-725d-4b9b-ae6a-46d30f48d8f1,2024-11-19T17:15:53.250+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX13AQZzOx0DZ/AABGhW,85,FALSE,TRUE,5,,,,,86.0,-17.39376724156353,-66.15695114772511,
01f5c530,b06d3ba4-973b-4630-81c2-eb1668e8bf77,2024-11-19T17:24:16.992+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX2yAQZzShwDZ+cABGhX,85,FALSE,TRUE,5,,,,,87.0,-17.3844962748556,-66.1353062672603,
